nombre,marca,categoria,precio_eur,peso_kg,precio_por_kg,tienda,url,imagen_url,fecha_scraping,protein_per_serving_g,serving_size_g,servings_per_container,sweetener_free,flavors_available,store_rating,store_rating_count,store_rating_url,protein_subtype
Impact Diet Whey 5kg,,Proteinas Whey,144.99,5.0,29.0,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/impact-diet-whey/10530657/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10530657-1085183631962166.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Chocolate con Menta', 'Tarta De Fresas', 'Crema de Cookies', 'Café con Leche', 'Sin Sabor', 'Coco', 'Plátano', 'Brownie de Chocolate', 'Chocolate y Coco', 'Chocolate', 'Vainilla Natural']",4.55,312.0,https://www.myprotein.es/p/nutricion-deportiva/impact-diet-whey/10530657/,
Huevo entero en polvo 500g,,Proteinas Whey,14.82,0.5,29.64,HSN,https://www.hsnstore.com/marcas/food-series/huevo-entero-en-polvo,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/w/h/whole-egg-powder-hsn_1.jpg,2026-09-23,13.0,25.0,20.0,False,,4.7,75.0,https://www.hsnstore.com/marcas/food-series/huevo-entero-en-polvo,huevo
STRESS NUTRIL 800g,Nutrisport,Proteinas Whey,24.03,0.8,30.04,Nutritienda,https://www.nutritienda.com/es/nutrisport/stress-nutril-800g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/5896de68-1187-4368-e087-da11009d3300/public,2026-09-23,,,,,,4.5,4.0,https://www.nutritienda.com/es/nutrisport/stress-nutril-800g,
Porridge de Arroz Proteico 720 g,,Proteinas Whey,21.99,0.72,30.54,Prozis,https://www.prozis.com/es/es/prozis/porridge-de-arroz-proteico-720-g,//static.sscontent.com/thumb/750/750/t/products/124/v1759895_prozis_protein-rice-porridge-720g-chocolate_1.png,2026-09-23,,,,,"['Chocolate', 'Galleta', 'Neutro', 'Speculoos', 'Toffee', 'Vainilla']",5.0,3.0,https://www.prozis.com/es/es/prozis/porridge-de-arroz-proteico-720-g,
100% Whey Prime 1000 g,,Proteinas Whey,30.99,1.0,30.99,Prozis,https://www.prozis.com/es/es/prozis/100-whey-prime-1000-g,//static.sscontent.com/thumb/750/750/t/products/124/v1735081_prozis_100-whey-prime-1000g_strawberry-wafer_flavor_21.png,2026-09-23,,,,,"['Barquillo de fresa', 'Brownie de chocolate', 'Caramelo salado', 'Chocolate', 'Chocolate belga', 'Chocolate blanco', 'Chocolate y avellanas', 'Fresa', 'Fresa y Plátano', 'Galletas y crema', 'Mango', 'Neutro', 'Vainilla']",4.56,47928.0,https://www.prozis.com/es/es/prozis/100-whey-prime-1000-g,
Sustituto de Comida 800 g,,Proteinas Whey,24.99,0.8,31.24,Prozis,https://www.prozis.com/es/es/prozis/sustituto-de-comida-800-g,//static.sscontent.com/thumb/750/750/t/products/124/v1802981_prozis_meal-replacement-800g_1.png,2026-09-23,,,,,"['Barquillo de vainilla', 'Chocolate', 'Fresa y Plátano', 'Toffee de Vainilla']",4.64,300.0,https://www.prozis.com/es/es/prozis/sustituto-de-comida-800-g,
Batido Sustitutivo de Comida Army 800 g,,Proteinas Whey,24.99,0.8,31.24,Prozis,https://www.prozis.com/es/es/prozis/batido-sustitutivo-de-comida-army-800-g,//static.sscontent.com/thumb/750/750/t/products/124/v1824069_prozis_army-meal-replacement-shake-800g_1.png,2026-09-23,,,,,"['Café y Caramelo', 'Chocolate', 'Chocolate Blanco y Frambuesa', 'Toffee de Vainilla']",4.66,958.0,https://www.prozis.com/es/es/prozis/batido-sustitutivo-de-comida-army-800-g,
Hidrolyzed Whey Protein 990g,Hivital Foods,Proteinas Whey,31.0,0.99,31.31,Nutritienda,https://www.nutritienda.com/es/hivital-foods/hidrolyzed-whey-protein-990g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/89a17f0e-8c87-428d-b28e-dfd69eec4e00/public,2026-09-23,,,,,,,,,
BioTechUSA Whey Shake 1000g| Suplementos,Biotech Usa,Proteinas Whey,31.9,1.0,31.9,Nutritienda,https://www.nutritienda.com/es/biotech-usa/whey-shake-1000g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/464f42ee-e377-48f1-729b-b57b08f04600/public,2026-09-23,,,,,,,,,
Keto whey protein 2kg,,Proteinas Whey,65.0,2.0,32.5,HSN,https://www.hsnstore.com/marcas/keto-series/keto-whey-protein,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/k/e/keto-whey-protein-hsnstore_1.webp,2026-09-23,23.0,35.0,57.0,False,"['chocolate', 'chocolate y galletas', 'fresa y coco', 'sirope de arce', 'vainilla caribeña']",4.7,338.0,https://www.hsnstore.com/marcas/keto-series/keto-whey-protein,whey
Whey + Fibre 700 g,,Proteinas Whey,22.99,0.7,32.84,Prozis,https://www.prozis.com/es/es/prozis/whey-fibre-700-g,//static.sscontent.com/thumb/750/750/t/products/124/v1722939_prozis_whey--fibre-700g_chocolate-hazelnuts_flavor_21.png,2026-09-23,,,,,['Chocolate y avellanas'],4.58,1088.0,https://www.prozis.com/es/es/prozis/whey-fibre-700-g,
100% PURE WHEY 2270g,Biotech Usa,Proteinas Whey,74.9,2.27,33.0,Nutritienda,https://www.nutritienda.com/es/biotech-usa/100-pure-whey,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/072c18d0-5ba1-46d6-374d-4babe6113c00/public,2026-09-23,,,,,,4.7,101.0,https://www.nutritienda.com/es/biotech-usa/100-pure-whey,
Evowhey protein 2kg,,Proteinas Whey,66.66,2.0,33.33,HSN,https://www.hsnstore.com/marcas/sport-series/evowhey-protein,https://www.hsnstore.com/static/version1790001773/frontend/Hiberus/hsn/es_ES/Hiberus_ProductTag/images/hsn_highlight.svg,2026-09-23,22.0,30.0,1.0,False,"['banoffee', 'barquillo de chocolate', 'barquillo de crema de avellana', 'bombón de chocolate y avellanas', 'café con especias de calabaza', 'café con helado de vainilla', 'café con leche', 'café y avellanas', 'café y caramelo', 'caramelo', 'caramelo salado', 'chocolate', 'chocolate blanco', 'chocolate blanco y cacahuete', 'chocolate blanco y coco', 'chocolate blanco y limón', 'chocolate blanco y mango', 'chocolate negro y avellanas', 'chocolate y cacahuete', 'chocolate y caramelo', 'chocolate y galletas', 'chocolate y naranja', 'chocolate y plátano', 'coco', 'cola', 'crema catalana', 'doble chocolate', 'frambuesa', 'frambuesa y vainilla', 'fresa', 'fresa y chocolate blanco', 'fresa y coco', 'fresa y plátano', 'frutas del bosque', 'galleta', 'galleta caramelizada', 'galleta de jengibre', 'helado de arándanos', 'helado de vainilla y frambuesas', 'latte macchiato', 'leche merengada', 'manzana y canela', 'mazapán de chocolate', 'melocotón y mango', 'natilla', 'pastel de nata', 'piña', 'piña colada', 'plátano', 'rollito de canela', 'sandia', 'sirope de arce', 'snickerdoodle', 'speculoos', 'strudel de manzana', 'té chai con leche', 'tiramisú', 'turrón', 'vainilla', 'vainilla caribeña', 'vainilla y coco', 'yogur y limón', 'yogur y melón', 'algodón de azúcar']",4.7,21202.0,https://www.hsnstore.com/marcas/sport-series/evowhey-protein,whey
Aislado de Proteína de Soja (Muestra) 30g,,Proteinas Whey,1.0,0.03,33.33,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/aislado-de-proteina-de-soja-muestra/11332868/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/12689520-1935173229203965.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,,,,,
Scitec Whey Infusion 2 kg | Premium,Scitec,Proteinas Whey,66.9,2.0,33.45,Nutritienda,https://www.nutritienda.com/es/scitec/whey-infusion-2-kg,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/ec5236d9-d80b-48e3-12c6-4a03b8c0c900/public,2026-09-23,,,,,,,,,
Bigman Iso Hydro 1000g - Aislado y Colágeno,Bigman,Proteinas Whey,33.9,1.0,33.9,Nutritienda,https://www.nutritienda.com/es/bigman/iso-hydro-1000g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/a7278588-42fb-42fd-bd85-ae7f4794f200/public,2026-09-23,,,,,,,,,
Caldo proteico de pollo en polvo 500g,,Proteinas Whey,17.04,0.5,34.08,HSN,https://www.hsnstore.com/marcas/food-series/caldo-proteico-de-pollo-en-polvo,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/c/h/chicken-protein-broth-powder-gral-front-hsn_1.webp,2026-09-23,13.0,15.0,10.0,False,,4.7,104.0,https://www.hsnstore.com/marcas/food-series/caldo-proteico-de-pollo-en-polvo,carne
Recovery Total 700g,Vitobest,Proteinas Whey,23.94,0.7,34.2,Nutritienda,https://www.nutritienda.com/es/vitobest/recovery-total-700g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/396283ee-2a03-4027-14f6-ad9f558c5f00/public,2026-09-23,,,,,,4.8,5.0,https://www.nutritienda.com/es/vitobest/recovery-total-700g,
100% Proteína de suero hidrolizado aislada 2kg,,Proteinas Whey,68.83,2.0,34.41,HSN,https://www.hsnstore.com/marcas/raw-series/100-proteina-de-suero-hidrolizado-aislada,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/1/0/100-hydrolysed-whey-prot-iso-gral-front-hsn_1.webp,2026-09-23,28.0,30.0,17.0,False,['sin sabor'],4.75,633.0,https://www.hsnstore.com/marcas/raw-series/100-proteina-de-suero-hidrolizado-aislada,whey
Hydro Protein Professional 2 kg - Proteína Premium,Beverly Nutrition,Proteinas Whey,69.7,2.0,34.85,Nutritienda,https://www.nutritienda.com/es/beverly-nutrition/hydro-protein-professional-2000g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/74dc832c-91ae-47e4-4525-73290a62dd00/public,2026-09-23,,,,,,,,,
Mega Protein Whey+ 5 Vainilla 900g,Nutrisport,Proteinas Whey,31.41,0.9,34.9,Nutritienda,https://www.nutritienda.com/es/nutrisport/mega-protein-whey-5-vainilla-900g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/3efe6ca1-c52d-479e-1ae5-21fda5481b00/public,2026-09-23,,,,,,,,,
Impact Whey Protein Milkshake 2.7kg,,Proteinas Whey,94.99,2.7,35.18,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/impact-whey-protein-milkshake/17755445/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/17755459-1255352842601240.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Caramelo Salado', 'Helado de Vainilla', 'Chocolate y Caramelo (Fudge)', 'Banana Milkshake', 'White Chocolate Swirl', 'Cookie Crumble', 'Chocolate Milk', 'Sin Sabor']",4.09,68.0,https://www.myprotein.es/p/nutricion-deportiva/impact-whey-protein-milkshake/17755445/,
Impact Whey Protein 2.7kg,,Proteinas Whey,94.99,2.7,35.18,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/impact-whey-protein/10530943/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/17712277-1255337341573766.png&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Chocolate con Menta', 'Chocolate con Naranja', 'Chocolate Negro', 'Plátano', 'Fresa Natural', 'Brownie de Chocolate', 'Chocolate y Caramelo', 'Vainilla y caramelo de miel con forma de panal y trozos de galleta crujientes', 'Vainilla y miel con trocitos de galleta crujientes', 'Acai', 'Cocoa (naturally derived sweeteners)', 'Vanilla Honey (naturally derived sweeteners)', 'Chocolate y Plátano', 'Chocolate y Coco', 'Sirope de Oro', 'Plátano Natural', 'Matcha Latte', 'Crema de Chocolate', 'Café con Leche y Cacao', 'Arándano', 'Crema de Fresas', 'Sin Sabor', 'Chocolate con Mantequilla de Cacahuete', 'Vainilla', 'Chocolate Natural', 'Vainilla Natural', 'Chocolate (+Collagen)', 'Unflavoured (+Collagen)', 'Vanilla (+Collagen)', 'White Chocolate Swirl (Milkshake)', 'Banana (Milkshake)', 'Chocolate (Milkshake)', 'Cookie Crumble (Milkshake)', 'Vanilla Ice Cream (Milkshake)', 'Chocolate Fudge (Milkshake)', 'Salted Caramel (Milkshake)', 'Strawberry Cream (+Collagen)', 'Unflavoured (Milkshake)', 'Salted Caramel (+Collagen)', 'Cafe Latte (+Collagen)', 'Cookies and Cream (+Collagen)']",4.59,3589.0,https://www.myprotein.es/p/nutricion-deportiva/impact-whey-protein/10530943/,
Proteína de Suero Orgánica 2.7kg,,Proteinas Whey,94.99,2.7,35.18,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/proteina-de-suero-organica/11272855/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/17712277-1255337341573766.png&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Chocolate con Menta', 'Chocolate con Naranja', 'Chocolate Negro', 'Plátano', 'Fresa Natural', 'Brownie de Chocolate', 'Chocolate y Caramelo', 'Vainilla y caramelo de miel con forma de panal y trozos de galleta crujientes', 'Vainilla y miel con trocitos de galleta crujientes', 'Acai', 'Cocoa (naturally derived sweeteners)', 'Vanilla Honey (naturally derived sweeteners)', 'Chocolate y Plátano', 'Chocolate y Coco', 'Sirope de Oro', 'Plátano Natural', 'Matcha Latte', 'Crema de Chocolate', 'Café con Leche y Cacao', 'Arándano', 'Crema de Fresas', 'Sin Sabor', 'Chocolate con Mantequilla de Cacahuete', 'Vainilla', 'Chocolate Natural', 'Vainilla Natural', 'Chocolate (+Collagen)', 'Unflavoured (+Collagen)', 'Vanilla (+Collagen)', 'White Chocolate Swirl (Milkshake)', 'Banana (Milkshake)', 'Chocolate (Milkshake)', 'Cookie Crumble (Milkshake)', 'Vanilla Ice Cream (Milkshake)', 'Chocolate Fudge (Milkshake)', 'Salted Caramel (Milkshake)', 'Strawberry Cream (+Collagen)', 'Unflavoured (Milkshake)', 'Salted Caramel (+Collagen)', 'Cafe Latte (+Collagen)', 'Cookies and Cream (+Collagen)']",4.59,3589.0,https://www.myprotein.es/p/nutricion-deportiva/proteina-de-suero-organica/11272855/,
Evowhey protein sin edulcorantes 2kg,,Proteinas Whey,70.82,2.0,35.41,HSN,https://www.hsnstore.com/marcas/sport-series/evowhey-protein-sin-edulcorantes,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evowhey-no-sweetener-gral-front-hsn_1.webp,2026-09-23,22.0,30.0,67.0,True,"['café moca', 'canela', 'chocolate', 'matcha con leche', 'smoothie de bayas', 'té chai con leche', 'vainilla', 'vainilla y café']",4.7,735.0,https://www.hsnstore.com/marcas/sport-series/evowhey-protein-sin-edulcorantes,whey
Mega Protein Whey Choco 900g,Nutrisport,Proteinas Whey,32.37,0.9,35.97,Nutritienda,https://www.nutritienda.com/es/nutrisport/mega-protein-whey-choco-900g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/ed8949bf-352f-4e9b-e1d3-9c21d220e400/public,2026-09-23,,,,,,,,,
Batidos Essential 2.5kg,,Proteinas Whey,89.99,2.5,36.0,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/batidos-essential/16670299/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/16670299-1755257697924550.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Vanilla Honeycomb', 'Strawberry Ice Cream', 'Banana Milkshake', 'Chocolate y Caramelo (Fudge)']",,,,
Mezcla de Rendimiento Todo-En-Uno 2.5kg,,Proteinas Whey,89.99,2.5,36.0,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/mezcla-de-rendimiento-todo-en-uno/10530268/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10530268-9535185426837065.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,,,,,
Megaplus Whey 100% Proteína 500g - Chocolate con Leche,Mega Plus,Proteinas Whey,18.49,0.5,36.98,Nutritienda,https://www.nutritienda.com/es/mega-plus/100-whey-proteina-sabor-chocolate-con-leche-500g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/e9bd9e16-4ff8-44eb-d170-e05727d98a00/public,2026-09-23,,,,,,,,,
Hydro Delicatesse Whey Protein 1 Kg,Beverly Nutrition,Proteinas Whey,37.35,1.0,37.35,Nutritienda,https://www.nutritienda.com/es/beverly-nutrition/hydro-delicatesse-whey-protein-1-kg,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/8c55603a-a465-47a1-fac0-74b52d6e0100/public,2026-09-23,,,,,,,,,
WHEY GOLD PROTEIN 500g,Nutrisport,Proteinas Whey,18.9,0.5,37.8,Nutritienda,https://www.nutritienda.com/es/nutrisport/whey-gold-protein,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/1a1181aa-3392-4af2-b799-3837baa98900/public,2026-09-23,,,,,,4.8,49.0,https://www.nutritienda.com/es/nutrisport/whey-gold-protein,
Evoexcel (whey protein isolate + concentrate) 2kg,,Proteinas Whey,76.99,2.0,38.49,HSN,https://www.hsnstore.com/marcas/sport-series/evoexcel-whey-protein-isolate-concentrate,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evoexcel-gral-front-hsn_1_1_1.webp,2026-09-23,26.0,30.0,67.0,False,"['chocolate', 'chocolate blanco', 'chocolate y avellanas', 'chocolate y cacahuete', 'chocolate y galletas', 'fresa', 'fresa y plátano', 'tarta de queso de frutas del bosque', 'turrón', 'vainilla']",4.65,1515.0,https://www.hsnstore.com/marcas/sport-series/evoexcel-whey-protein-isolate-concentrate,whey
Peanut Whey Protein 907g,,Proteinas Whey,34.99,0.907,38.58,Prozis,https://www.prozis.com/es/es/prozis/peanut-whey-protein-907g,//static.sscontent.com/thumb/750/750/t/products/124/v1821152_prozis_peanut-whey-protein-907g_1.png,2026-09-23,,,,,"['Caramelo salado', 'Chocolate y Cacahuete', 'Pastel de plátano y toffee', 'Speculoos', 'Vainilla']",4.92,68.0,https://www.prozis.com/es/es/prozis/peanut-whey-protein-907g,
Impact Whey Protein + Colágeno 3.75kg,,Proteinas Whey,144.99,3.75,38.66,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/impact-whey-protein-colageno/17725536/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/17772788-1225352349562610.jpg&format=webp&width=1500&height=1500&fit=cover,2026-09-23,,,,,"['Chocolate', 'Sin Sabor', 'Vainilla', 'Crema de Fresas', 'Caramelo Salado', 'Sabor del mes - Cafe Latte', 'Crema de Cookies']",4.1,20.0,https://www.myprotein.es/p/nutricion-deportiva/impact-whey-protein-colageno/17725536/,
Whey Protein Golden Edition 900g,Life Pro Nutrition,Proteinas Whey,34.9,0.9,38.78,Nutritienda,https://www.nutritienda.com/es/life-pro-nutrition/whey-protein-golden-edition,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/c0cc60aa-4706-4b81-4403-5d4373af7e00/public,2026-09-23,,,,,,,,,
Aislado de proteína hidrolizada clear whey 1kg,,Proteinas Whey,38.81,1.0,38.81,HSN,https://www.hsnstore.com/marcas/raw-series/aislado-de-proteina-hidrolizada-clear-whey,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/h/y/hydrolysed-clear-protein-hsn_1.webp,2026-09-23,22.0,25.0,40.0,False,,4.5,66.0,https://www.hsnstore.com/marcas/raw-series/aislado-de-proteina-hidrolizada-clear-whey,whey
Whey Protein Fusion 900 g,,Proteinas Whey,34.99,0.9,38.88,Prozis,https://www.prozis.com/es/es/prozis/whey-protein-fusion-900-g,//static.sscontent.com/thumb/750/750/t/products/124/v1042656_prozis_whey-protein-fusion-900-g_1.png,2026-09-23,,,,,"['Chocolate', 'Fresa', 'Galletas y crema']",4.64,8061.0,https://www.prozis.com/es/es/prozis/whey-protein-fusion-900-g,
Evoexcel sin edulcorantes (whey protein isolate + concentrate) 2kg,,Proteinas Whey,78.5,2.0,39.25,HSN,https://www.hsnstore.com/marcas/sport-series/evoexcel-sin-edulcorantes-whey-protein-isolate-concentrate,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evoexcel-no-sweeteners-gral-front-hsn_1_1.webp,2026-09-23,24.0,30.0,17.0,True,"['café con leche', 'chocolate', 'matcha con leche', 'smoothie de bayas', 'té chai con leche', 'vainilla']",4.7,7.0,https://www.hsnstore.com/marcas/sport-series/evoexcel-sin-edulcorantes-whey-protein-isolate-concentrate,whey
Whey Amino Complex 500g,Vitobest,Proteinas Whey,19.8,0.5,39.6,Nutritienda,https://www.nutritienda.com/es/vitobest/whey-amino-complex-500g,https://imagedelivery.net/-uGyOE-KT6ZqyPmPyh8-iw/d527c37c-97f5-429a-f929-97e10bc51a00/public,2026-09-23,,,,,,,,,
Real Whey + Hydro Collagen 907g,,Proteinas Whey,35.99,0.907,39.68,Prozis,https://www.prozis.com/es/es/prozis/real-whey-hydro-collagen-907g,//static.sscontent.com/thumb/750/750/t/products/124/v1809953_prozis_real-whey--hydro-collagen-907g_1.png,2026-09-23,,,,,"['Chocolate', 'Mango y Melocotón', 'Speculoos', 'Vainilla']",4.75,75.0,https://www.prozis.com/es/es/prozis/real-whey-hydro-collagen-907g,
Peanut Whey Protein 450g,,Proteinas Whey,17.99,0.45,39.98,Prozis,https://www.prozis.com/es/es/prozis/peanut-whey-protein-450g,//static.sscontent.com/thumb/750/750/t/products/124/v1832578_prozis_peanut-whey-protein-450g_1.png,2026-09-23,,,,,"['Caramelo salado', 'Chocolate y Cacahuete', 'Pastel de plátano y toffee', 'Speculoos', 'Vainilla']",4.92,68.0,https://www.prozis.com/es/es/prozis/peanut-whey-protein-450g,
Evolate 2.0 (whey isolate CFM) 2kg,,Proteinas Whey,79.99,2.0,39.99,HSN,https://www.hsnstore.com/marcas/sport-series/evolate-2-0-whey-isolate-cfm,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evolate-2-0-gral-front-hsn_1.webp,2026-09-23,27.0,30.0,67.0,False,"['barquillo de chocolate', 'barquillo de crema de avellana', 'bombón de chocolate y avellanas', 'café con leche', 'café y caramelo', 'caramelo salado', 'chocolate', 'chocolate blanco', 'chocolate blanco y coco', 'chocolate blanco y limón', 'chocolate blanco y mango', 'chocolate y avellanas', 'chocolate y cacahuete', 'chocolate y galletas', 'coco', 'doble chocolate', 'frambuesa', 'fresa', 'fresa y chocolate blanco', 'fresa y coco', 'fresa y plátano', 'galletas y crema', 'leche merengada', 'manzana y canela', 'natilla', 'speculoos', 'tarta de queso de frutas del bosque', 'turrón', 'vainilla', 'vainilla caribeña', 'chocolate y avellana']",4.65,6913.0,https://www.hsnstore.com/marcas/sport-series/evolate-2-0-whey-isolate-cfm,whey
